rank	genus	phylum	class	n_asvs	mean_relative_abundance	median_relative_abundance	prevalence	mean_surface	mean_shallow_subsurface	mean_root_adjacent	mean_west_third	prevalence_west_third	mean_central_third	prevalence_central_third	mean_east_third	prevalence_east_third
490	Thalassobaculum	Pseudomonadota	Alphaproteobacteria	39	3.885864588e-05	0	0.1246943765	5.9122573e-05	6.43055222e-06	4.902093026e-05	1.365410994e-05	0.08141962422	3.11814678e-05	0.1592505855	8.668147378e-05	0.1433021807
491	Phytohabitans	Actinomycetota	Actinobacteria	59	3.881374687e-05	0	0.08312958435	3.756354887e-05	2.653015277e-05	4.966843676e-05	4.114750799e-05	0.1315240084	6.505563155e-05	0.08430913349	4.238517445e-07	0.009345794393
492	B2706-C7	Balneolota	Balneolia	2	3.873464445e-05	0	0.00488997555	6.426481217e-05	1.350842396e-05	3.897508245e-05	3.800277914e-08	0.002087682672	2.552200421e-07	0.002341920375	0.0001476642568	0.01246105919
493	Evansella	Bacillota	Bacilli	47	3.814568679e-05	0	0.09616951915	1.980655929e-05	7.10200619e-05	2.611408028e-05	5.413737186e-06	0.08768267223	6.182359568e-06	0.1007025761	0.0001295068849	0.1028037383
494	Leptolyngbya Es-Yyy1000	Cyanobacteriota	Cyanobacteriia	8	3.807023188e-05	0	0.02444987775	3.751109316e-06	2.665577126e-06	9.346239868e-05	9.417865689e-05	0.0375782881	3.576634327e-06	0.02341920375	2.285826074e-07	0.006230529595
495	Neisseria	Pseudomonadota	Gammaproteobacteria	9	3.80509083e-05	0	0.0880195599	8.472311031e-05	2.721595355e-05	1.013120073e-05	2.122302215e-05	0.1022964509	2.020730864e-05	0.09133489461	8.689755792e-05	0.06230529595
496	Cutibacterium	Actinomycetota	Actinobacteria	1	3.790151616e-05	0	0.08068459658	5.511296332e-05	1.209485926e-05	4.513712362e-05	3.988619348e-06	0.06471816284	4.128168964e-05	0.06791569087	8.401037441e-05	0.1214953271
497	KCM-B-112	Pseudomonadota	Gammaproteobacteria	2	3.768837484e-05	0	0.005704971475	4.959655922e-05	1.361720449e-05	4.769105694e-05	0	0	1.075638452e-07	0.002341920375	0.0001439180878	0.01869158879
498	Tagaea	Pseudomonadota	Alphaproteobacteria	42	3.711661475e-05	0	0.271393643	1.923849299e-05	3.510140244e-05	5.276736831e-05	2.767039759e-05	0.1983298539	4.999763535e-05	0.4121779859	3.407780549e-05	0.1931464174
499	Pyrinomonas	Acidobacteriota	Blastocatellia	9	3.696269386e-05	0	0.1972290139	3.777986919e-05	6.601611762e-05	1.296829792e-05	1.472904551e-05	0.133611691	8.382755589e-05	0.3770491803	7.79952087e-06	0.05295950156
500	Zhengella	Pseudomonadota	Alphaproteobacteria	24	3.67965259e-05	0	0.1320293399	6.635140177e-06	7.369090589e-06	8.412118485e-05	6.308362031e-05	0.1649269311	1.404086351e-05	0.149882904	2.784060571e-05	0.05919003115
501	Pseudobdellovibrio	Bdellovibrionota	Bdellovibrionia	21	3.634172498e-05	0	0.2779136104	3.919280381e-05	4.910081099e-05	2.384844841e-05	4.499314899e-05	0.3423799582	4.879576906e-05	0.3512880562	6.865373191e-06	0.08411214953
502	Veillonella	Bacillota	Negativicutes	21	3.627979271e-05	0	0.08720456398	3.27823738e-05	7.351841074e-05	9.092295599e-06	1.971504582e-05	0.08350730689	2.737483435e-05	0.1053864169	7.284344062e-05	0.06853582555
503	Cephaloticoccus	Verrucomicrobiota	Verrucomicrobiia	95	3.626894157e-05	0	0.1189894051	1.389997498e-05	1.449233251e-05	7.132831629e-05	3.68334983e-05	0.09603340292	5.660922757e-05	0.18735363	8.369487361e-06	0.06230529595
504	Polyangium	Myxococcota	Polyangiia	81	3.586040753e-05	0	0.1768541157	2.526491228e-05	2.838898525e-05	5.018136982e-05	3.613331272e-05	0.1920668058	4.524652801e-05	0.1943793911	2.296758812e-05	0.1308411215
505	Actinomyces	Actinomycetota	Actinobacteria	25	3.558126747e-05	0	0.08964955175	1.324836747e-05	5.967253247e-05	3.374385573e-05	8.316065668e-06	0.07933194154	5.975472185e-05	0.131147541	4.411075857e-05	0.04984423676
506	Pseudoxanthomonas	Pseudomonadota	Gammaproteobacteria	39	3.553878755e-05	0	0.1214343928	4.783287149e-05	9.619625684e-06	4.672402267e-05	1.154639981e-05	0.1002087683	7.198683067e-05	0.1662763466	2.285666705e-05	0.09345794393
507	Pleomorphomonas	Pseudomonadota	Alphaproteobacteria	6	3.553397778e-05	0	0.0228198859	3.815630109e-05	4.083462876e-05	2.921530206e-05	2.295500794e-05	0.02087682672	2.051057813e-05	0.02576112412	7.428886316e-05	0.02180685358
508	Oceanicella	Pseudomonadota	Alphaproteobacteria	11	3.553263661e-05	0	0.0260798696	7.933694619e-05	5.144722024e-06	2.558029968e-05	2.413530644e-07	0.01043841336	1.596307913e-06	0.03044496487	0.0001333374253	0.04361370717
509	Pseudorhodoplanes	Pseudomonadota	Alphaproteobacteria	57	3.544961875e-05	0	0.1817440913	1.750225427e-05	2.65610926e-05	5.667946696e-05	5.279418663e-05	0.2192066806	3.710351907e-05	0.2224824356	7.367801145e-06	0.07165109034
510	Salinicoccus	Bacillota	Bacilli	30	3.506804332e-05	0	0.1393643032	2.677998008e-05	3.735088619e-05	3.973765598e-05	2.432147562e-05	0.1607515658	1.994190175e-05	0.1288056206	7.12252657e-05	0.1214953271
511	Ilyomonas	Bacteroidota	Bacteroidia	10	3.496029803e-05	0	0.1165444173	2.397565541e-05	1.420213951e-05	6.026651205e-05	8.842445207e-06	0.04175365344	5.163120888e-05	0.18735363	5.175772036e-05	0.1339563863
512	Asticcacaulis	Pseudomonadota	Alphaproteobacteria	15	3.455320106e-05	0	0.1678891606	1.662702691e-05	6.307645085e-06	7.132555045e-05	2.633440697e-05	0.1544885177	4.707784611e-05	0.2388758782	3.015687375e-05	0.09345794393
513	FFCH7168	Chloroflexota	Chloroflexia	79	3.425292244e-05	0	0.1621841891	1.425918368e-05	5.268611508e-05	3.51276575e-05	6.604190383e-05	0.2797494781	1.299766512e-05	0.1030444965	1.509115543e-05	0.06542056075
514	Hydrogenispora	Bacillota	Limnochordia	46	3.38745373e-05	0	0.1719641402	1.78513365e-05	3.167589748e-05	4.821696866e-05	2.692109912e-05	0.1774530271	2.593489369e-05	0.1358313817	5.481199743e-05	0.2118380062
515	Candidatus Xiphinematobacter	Verrucomicrobiota	Verrucomicrobiia	34	3.367393495e-05	0	0.04074979625	4.956084286e-06	6.117786857e-07	8.278727247e-05	1.291893951e-05	0.03966597077	1.132894961e-05	0.04918032787	9.436848808e-05	0.03115264798
516	Nitrospirillum	Pseudomonadota	Alphaproteobacteria	26	3.316387998e-05	0	0.2404237979	2.096879079e-05	2.169908645e-05	5.195008149e-05	3.727029868e-05	0.2755741127	3.459048877e-05	0.2505854801	2.513853259e-05	0.1744548287
517	Nitrospina	Nitrospinota	Nitrospinia	2	3.285023281e-05	0	0.007334963325	9.779830449e-06	2.248451171e-05	5.928805858e-05	8.847987592e-08	0.002087682672	1.863991393e-07	0.004683840749	0.0001251877301	0.01869158879
518	Daejeonia	Bacteroidota	Bacteroidia	4	3.278962221e-05	0	0.008964955175	2.00287936e-05	8.757516024e-08	6.909027237e-05	0	0	1.751808402e-05	0.01639344262	0.0001020331607	0.01246105919
519	Citrobacter	Pseudomonadota	Gammaproteobacteria	12	3.263763769e-05	0	0.007334963325	0.0001030300777	5.041130323e-07	3.221783705e-06	1.335044141e-06	0.006263048017	9.625722681e-06	0.007025761124	0.0001099586035	0.009345794393
520	Chryseobacterium	Bacteroidota	Bacteroidia	25	3.213147398e-05	0	0.07334963325	5.028557073e-05	2.883500941e-05	2.05336449e-05	5.757181471e-06	0.07306889353	2.543418328e-05	0.08196721311	8.039636259e-05	0.06230529595
521	Naasia	Actinomycetota	Actinobacteria	5	3.184119611e-05	0	0.08883455583	3.245333928e-05	1.551645664e-05	4.448256421e-05	6.080761577e-05	0.127348643	1.551628965e-05	0.08665105386	1.033284733e-05	0.03426791277
522	Rhodovarius	Pseudomonadota	Alphaproteobacteria	8	3.172772397e-05	0	0.217603912	4.187103406e-05	3.822986518e-05	1.854074686e-05	4.873498004e-05	0.3444676409	2.863261431e-05	0.2201405152	1.046646594e-05	0.02492211838
523	Deinobacterium	Deinococcota	Deinococci	19	3.172408029e-05	0	0.1874490628	1.787278559e-05	3.156131339e-05	4.272554826e-05	1.961462446e-05	0.2066805846	4.735105634e-05	0.2365339578	2.900666775e-05	0.09345794393
524	Paeniclostridium	Bacillota	Clostridia	6	3.110938615e-05	0	0.1344743276	4.452324335e-05	1.555669047e-05	3.308327261e-05	5.864707262e-05	0.2108559499	1.395201124e-05	0.1007025761	1.284037455e-05	0.06542056075
525	Aureimonas	Pseudomonadota	Alphaproteobacteria	23	3.0989574e-05	0	0.108394458	2.614412786e-05	2.729467061e-05	3.776228317e-05	3.110488387e-05	0.1043841336	1.832478329e-05	0.09836065574	4.766444067e-05	0.1277258567
526	Lujinxingia	Thermodesulfobacteriota	Desulfuromonadia	32	3.09832229e-05	0	0.02689486553	1.812133873e-06	2.841910528e-05	5.593802022e-05	4.940325767e-06	0.002087682672	6.427625602e-07	0.002341920375	0.0001102041709	0.09657320872
527	Fimbriimonas	Armatimonadota	Fimbriimonadia	29	3.071438411e-05	0	0.2436837816	2.271347605e-05	1.78018777e-05	4.737261775e-05	2.93225669e-05	0.2713987474	3.854695185e-05	0.318501171	2.237224711e-05	0.1028037383
528	Phaeodactylibacter	Bacteroidota	Bacteroidia	18	3.05361256e-05	0	0.2004889976	1.344093686e-05	4.817884574e-05	2.977142906e-05	2.19008791e-05	0.2171189979	5.221109773e-05	0.262295082	1.458930309e-05	0.09345794393
529	Cryptosporangium	Actinomycetota	Actinobacteria	23	3.05022326e-05	0	0.06682966585	1.82027969e-05	5.652468291e-05	1.923817461e-05	1.34896619e-05	0.09394572025	5.606711849e-05	0.07259953162	2.188171887e-05	0.01869158879
530	Abiotrophia	Bacillota	Bacilli	5	3.042237354e-05	0	0.07416462918	2.345731251e-05	7.371718794e-05	1.088361765e-06	1.438829966e-05	0.08768267223	6.86490724e-05	0.08430913349	3.49876287e-06	0.04049844237
531	Aetherobacter	Myxococcota	Polyangiia	19	3.026009087e-05	0	0.2021189894	3.303519336e-05	3.989773735e-05	2.03354465e-05	2.644478362e-05	0.2338204593	3.336165298e-05	0.2177985948	3.182758356e-05	0.1339563863
532	Arenimonas	Pseudomonadota	Gammaproteobacteria	8	3.017736603e-05	0	0.02037489813	1.68042016e-05	5.479963402e-05	2.088144422e-05	7.754104912e-07	0.01461377871	7.820925826e-08	0.002341920375	0.0001140897543	0.05295950156
533	Chthonomonas	Armatimonadota	Chthonomonadia	39	3.008428371e-05	0	0.3569682152	2.563352088e-05	4.262971305e-05	2.349330311e-05	3.961832014e-05	0.4405010438	3.454521528e-05	0.4238875878	9.923469918e-06	0.1433021807
534	Sediminivirga	Actinomycetota	Actinobacteria	5	2.991875337e-05	0	0.04971475143	3.614590346e-07	7.702418543e-07	7.654511704e-05	7.293084802e-06	0.05219206681	5.356250227e-05	0.07259953162	3.222970185e-05	0.01557632399
535	Stella	Pseudomonadota	Alphaproteobacteria	14	2.973456782e-05	0	0.2208638957	1.781474462e-05	5.274237911e-05	2.05957453e-05	5.068555393e-05	0.3298538622	2.830097774e-05	0.2505854801	3.78245759e-07	0.01869158879
536	C1-B045	Pseudomonadota	Gammaproteobacteria	8	2.971904867e-05	0	0.01548492258	1.433068583e-05	5.20023866e-05	2.388470105e-05	2.746579375e-07	0.008350730689	3.507622997e-07	0.004683840749	0.0001127225423	0.04049844237
537	E1B-B3-114	Actinomycetota	Actinobacteria	39	2.950808214e-05	0	0.130399348	6.993292594e-05	2.016519229e-05	5.292046572e-06	6.054204059e-05	0.2400835073	1.532442738e-05	0.09133489461	2.066195804e-06	0.01869158879
538	Wenjunlia	Actinomycetota	Actinobacteria	19	2.9258405e-05	0	0.1002444988	1.5083723e-05	2.473602841e-05	4.401791382e-05	3.963719216e-05	0.1231732777	2.392290984e-05	0.1217798595	2.086842799e-05	0.03738317757
539	Tenggerimyces	Actinomycetota	Actinobacteria	24	2.912824061e-05	0	0.0912795436	2.106718832e-05	3.662123478e-05	2.943178633e-05	5.152286755e-05	0.114822547	1.426445621e-05	0.1147540984	1.548278774e-05	0.02492211838
540	Culicoidibacter	Bacillota	Bacilli	10	2.891892728e-05	0	0.0260798696	9.005463218e-06	3.666590566e-06	6.484497985e-05	6.963548994e-05	0.04592901879	4.81551537e-06	0.018735363	2.239845129e-07	0.006230529595
541	Filomicrobium	Pseudomonadota	Alphaproteobacteria	12	2.856864865e-05	0	0.109209454	1.09126789e-05	7.23786527e-06	5.957086217e-05	4.197288037e-05	0.1544885177	2.806102919e-05	0.08430913349	9.241939961e-06	0.07476635514
542	Hymenobacter	Bacteroidota	Bacteroidia	70	2.841130231e-05	0	0.2216788916	4.010072899e-05	3.275290898e-05	1.574754942e-05	4.299456647e-05	0.3152400835	2.863447369e-05	0.2365339578	6.353116286e-06	0.06230529595
543	IMCC26134	Verrucomicrobiota	Verrucomicrobiia	46	2.7990281e-05	0	0.1776691117	1.783021571e-05	2.477672187e-05	3.854705383e-05	2.220375211e-05	0.1524008351	4.069512375e-05	0.2740046838	1.972479653e-05	0.08722741433
544	Actinopolymorpha	Actinomycetota	Actinobacteria	34	2.79696488e-05	0	0.2159739201	2.913575378e-05	2.730766168e-05	2.758658137e-05	3.328667619e-05	0.2296450939	4.005507868e-05	0.3302107728	3.959260383e-06	0.04361370717
545	BIyi10	Pseudomonadota	Gammaproteobacteria	23	2.775148543e-05	0	0.1980440098	1.493453511e-05	3.868285221e-05	2.902375288e-05	3.351002559e-05	0.2254697286	3.70637457e-05	0.2646370023	6.771186752e-06	0.06853582555
546	JGI 0001001-H03	Acidobacteriota	Blastocatellia	12	2.742507275e-05	0	0.06601466993	4.631781133e-06	5.584110761e-05	2.247274195e-05	6.406406893e-05	0.1127348643	3.734980722e-06	0.04449648712	4.264917384e-06	0.02492211838
547	Desmospora	Bacillota	Bacilli	4	2.731125099e-05	0	0.0260798696	1.411138853e-06	4.707066419e-05	3.175535497e-05	1.504473944e-07	0.004175365344	8.507334737e-08	0.002341920375	0.0001040576771	0.09034267913
548	Algiphilus	Pseudomonadota	Gammaproteobacteria	17	2.716165739e-05	0	0.07090464548	1.741279804e-05	1.436498952e-05	4.509859017e-05	2.438494336e-06	0.02922755741	1.016524805e-05	0.1241217799	8.666278477e-05	0.06230529595
549	Lachnoclostridium	Bacillota	Clostridia	14	2.699597644e-05	0	0.1246943765	1.535291854e-05	2.188877194e-05	4.023872422e-05	2.8782146e-05	0.1691022965	2.171777162e-05	0.1147540984	3.135179648e-05	0.07165109034
550	Jahnella	Myxococcota	Polyangiia	37	2.68054541e-05	0	0.065199674	1.01647302e-05	8.507166712e-06	5.457337981e-05	6.209576412e-05	0.1002087683	5.013484708e-06	0.04918032787	3.132907149e-06	0.03426791277
551	Agaricicola	Pseudomonadota	Alphaproteobacteria	8	2.670909539e-05	0	0.1271393643	8.458234219e-06	5.154628687e-06	5.835798181e-05	3.500680078e-05	0.1691022965	3.029391653e-05	0.1194379391	9.558567297e-06	0.07476635514
552	Zobellella	Pseudomonadota	Gammaproteobacteria	3	2.666413923e-05	0	0.03748981255	4.741364013e-05	2.748063621e-05	9.723422603e-06	3.72333175e-05	0.04801670146	2.499520782e-05	0.0281030445	1.311272902e-05	0.03426791277
553	Anaerocolumna	Bacillota	Clostridia	23	2.588335784e-05	0	0.1344743276	1.223577649e-05	2.852137086e-05	3.44736897e-05	4.660131663e-05	0.1878914405	1.701187267e-05	0.1147540984	6.768784357e-06	0.08099688474
554	Mariniblastus	Planctomycetota	Planctomycetes	12	2.543021172e-05	0	0.03667481663	6.667618213e-06	4.799346945e-05	2.201899567e-05	7.829244762e-07	0.01670146138	7.126369076e-06	0.03512880562	8.655728774e-05	0.06853582555
555	Allobacillus	Bacillota	Bacilli	8	2.520439997e-05	0	0.02689486553	4.554121107e-06	1.103909123e-05	5.279698724e-05	1.332555828e-06	0.01461377871	1.586246004e-07	0.004683840749	9.414259132e-05	0.07476635514
556	Psychrobacter	Pseudomonadota	Gammaproteobacteria	9	2.475200275e-05	0	0.0032599837	0	7.96575919e-05	4.465160404e-08	1.878162872e-08	0.002087682672	2.849756478e-08	0.002341920375	9.454686141e-05	0.006230529595
557	Roseovarius	Pseudomonadota	Alphaproteobacteria	10	2.466275642e-05	0	0.0130399348	1.1522107e-05	6.678032135e-05	1.121679088e-06	2.533062915e-06	0.01461377871	3.993004821e-07	0.009367681499	8.996063453e-05	0.01557632399
558	Azoarcus	Pseudomonadota	Gammaproteobacteria	9	2.465362321e-05	0	0.04156479218	1.731373479e-06	5.825325671e-05	1.563593658e-05	1.498186066e-05	0.04384133612	2.625243179e-06	0.05620608899	6.838849092e-05	0.01869158879
559	Urania-1B-19 marine sediment group	Planctomycetota	Phycisphaerae	26	2.445882276e-05	0	0.03667481663	8.80753607e-07	2.006375378e-06	6.101035057e-05	1.671724831e-05	0.02713987474	2.370475566e-06	0.02341920375	6.539321035e-05	0.06853582555
560	Ereboglobus	Verrucomicrobiota	Verrucomicrobiia	21	2.426450363e-05	0	0.1157294214	2.208421169e-05	3.768639805e-05	1.518713408e-05	4.308228678e-06	0.05636743215	3.625090827e-05	0.1896955504	3.809896134e-05	0.1059190031
561	Chungangia	Bacillota	Bacilli	12	2.42613513e-05	0	0.03748981255	1.250452198e-05	9.289782283e-06	4.552233928e-05	2.546628231e-05	0.07724425887	3.94515457e-05	0.01405152225	2.257067929e-06	0.009345794393
562	SKP-2	Thermodesulfobacteriota	Desulfuromonadia	9	2.42479199e-05	0	0.02689486553	5.679720079e-06	3.484573684e-05	3.030193274e-05	2.0045494e-06	0.01043841336	6.167056344e-08	0.002341920375	8.961272657e-05	0.08411214953
563	Amaricoccus	Pseudomonadota	Alphaproteobacteria	17	2.405374341e-05	0	0.0391198044	1.67688156e-05	7.721147826e-06	4.28991275e-05	4.442515826e-05	0.05636743215	5.85722234e-06	0.02107728337	1.786061811e-05	0.03738317757
564	Prevotella	Bacteroidota	Bacteroidia	13	2.404701882e-05	0	0.01466992665	1.594282466e-06	6.862378443e-05	5.837462339e-06	1.970251423e-06	0.01252609603	6.663757559e-05	0.02341920375	3.355043158e-07	0.006230529595
565	Calorithrix	Calditrichota	Calditrichia	2	2.401234953e-05	0	0.0032599837	7.038020796e-07	1.728935258e-06	6.021648557e-05	0	0	0	0	9.178552296e-05	0.01246105919
566	Blvii28 wastewater-sludge group	Bacteroidota	Bacteroidia	2	2.375455343e-05	0	0.03341483293	3.971485331e-05	2.556764218e-05	9.771392304e-06	3.143959693e-05	0.04801670146	2.093698152e-05	0.02107728337	1.603482559e-05	0.02803738318
567	Sporosarcina	Bacillota	Bacilli	24	2.374116113e-05	0	0.03178484108	4.101465902e-05	6.280995798e-06	2.421918174e-05	5.678020855e-05	0.05427974948	3.514992258e-06	0.02576112412	1.345118721e-06	0.006230529595
568	Thermopolyspora	Actinomycetota	Actinobacteria	25	2.369818278e-05	0	0.03830480848	1.689537529e-06	2.155196192e-05	4.269591734e-05	3.154260254e-05	0.0375782881	3.046531352e-05	0.05386416862	2.990887173e-06	0.01869158879
569	Imperialibacter	Bacteroidota	Bacteroidia	18	2.360906221e-05	0	0.03341483293	3.248630111e-07	7.629565605e-07	6.024637941e-05	4.101085244e-05	0.02922755741	1.630975891e-05	0.037470726	7.351569963e-06	0.03426791277
570	Zavarzinella	Planctomycetota	Planctomycetes	50	2.336515968e-05	0	0.1010594947	1.133728263e-05	4.258489956e-05	1.735598114e-05	5.206376132e-05	0.1732776618	4.89793932e-06	0.07494145199	5.106196784e-06	0.02803738318
571	Bremerella	Planctomycetota	Planctomycetes	22	2.332240041e-05	0	0.1320293399	1.530962822e-05	2.908276984e-05	2.498073481e-05	1.045733843e-05	0.1064718163	2.099848098e-05	0.1522248244	4.561111782e-05	0.1433021807
572	AK92	Pseudomonadota	Gammaproteobacteria	35	2.298504316e-05	0	0.03504482478	1.057581734e-06	1.932489179e-05	4.313595734e-05	1.744432112e-05	0.02505219207	1.07492022e-06	0.018735363	6.03982156e-05	0.07165109034
573	Mycoplasma	Bacillota	Bacilli	58	2.290725039e-05	0	0.05704971475	5.124660617e-06	6.667864471e-07	5.474003553e-05	1.135590958e-05	0.05845511482	5.153708604e-05	0.07962529274	2.060373202e-06	0.02492211838
574	Rubrivirga	Rhodothermota	Rhodothermia	22	2.277970946e-05	0	0.04726976365	2.651814037e-05	2.679094291e-05	1.662153173e-05	1.009734992e-05	0.05010438413	3.45349693e-07	0.009367681499	7.154706721e-05	0.09345794393
575	Aminobacter	Pseudomonadota	Alphaproteobacteria	17	2.258361144e-05	0	0.1214343928	8.794469982e-06	7.014091029e-06	4.592021037e-05	3.356833893e-05	0.1691022965	2.062335592e-05	0.1077283372	8.799638328e-06	0.06853582555
576	Halopeptonella	Pseudomonadota	Gammaproteobacteria	5	2.255581108e-05	0	0.0228198859	2.232702329e-05	8.889654172e-06	3.372018838e-05	6.005041412e-08	0.002087682672	0	0	8.612839891e-05	0.08411214953
577	Pontibacillus	Bacillota	Bacilli	15	2.221359796e-05	0	0.03422982885	2.196903666e-05	7.679474928e-06	3.408802345e-05	7.424123302e-07	0.008350730689	1.843837903e-06	0.004683840749	8.134937822e-05	0.1121495327
578	KD3-10	Myxococcota	Myxococcia	127	2.207536084e-05	0	0.2404237979	2.425846799e-05	3.43292921e-05	1.051235734e-05	2.962846546e-05	0.3298538622	2.351066437e-05	0.262295082	8.895262041e-06	0.07788161994
579	Rubinisphaera	Planctomycetota	Planctomycetes	13	2.202667443e-05	0	0.03504482478	1.241576026e-05	1.173145084e-05	3.784469187e-05	7.092176082e-06	0.01878914405	6.551748155e-06	0.0281030445	6.489713622e-05	0.06853582555
580	Methyloceanibacter	Pseudomonadota	Alphaproteobacteria	17	2.197573636e-05	0	0.0423797881	2.39789726e-06	6.028115344e-06	5.015928015e-05	2.905196762e-06	0.02505219207	3.513882305e-06	0.04449648712	7.499131317e-05	0.06542056075
581	Myceligenerans	Actinomycetota	Actinobacteria	29	2.197287519e-05	0	0.06764466178	2.810186421e-06	2.044750767e-06	5.303012335e-05	1.157476951e-05	0.03966597077	4.557924853e-05	0.1170960187	6.087427244e-06	0.04361370717
582	Delftia	Pseudomonadota	Gammaproteobacteria	5	2.187354585e-05	0	0.01711491443	5.919015752e-05	1.203792316e-05	4.929397275e-07	1.411457109e-06	0.01461377871	1.172858191e-06	0.01405152225	7.994374564e-05	0.02492211838
583	Hirschia	Pseudomonadota	Alphaproteobacteria	27	2.142874936e-05	0	0.1206193969	7.864812049e-06	1.307073735e-05	3.879201361e-05	1.362561897e-05	0.1022964509	2.472871743e-05	0.1475409836	2.868299577e-05	0.1121495327
